DataUse,Replication,Vegetation,N2O,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3
Testing,R4,TRIAE,5.35,0.0,5.08,21.72,138,113,0.292652174,4.9657,18.0594
Testing,R1,TRIAE,1.47,0.0,40.767,24.83,152,127,0.317039855,2.238375,10.0965
Testing,R2,TRIAE,1.24,0.0,40.767,24.83,152,127,0.268264493,2.492375,12.715875
Testing,R3,TRIAE,2.19,0.0,40.767,24.83,152,127,0.365815217,3.095625,22.717125
Testing,R4,TRIAE,3.83,0.0,40.767,24.83,152,127,0.438978261,3.27025,17.55775
Testing,R1,TRIAE,0.81,13.97,19.685,12.94,166,141,0.341427536,2.619375,8.3185
Testing,R2,TRIAE,1.42,13.97,19.685,12.94,166,141,0.317039855,2.873375,7.191375
Testing,R3,TRIAE,0.87,13.97,19.685,12.94,166,141,0.341427536,5.3975,26.4795
Testing,R4,TRIAE,1.17,13.97,19.685,12.94,166,141,0.438978261,3.556,12.573
Testing,R1,TRIAE,1.46,22.86,22.86,16.79,180,155,0.341427536,4.265083333,8.54075
Testing,R2,TRIAE,2.53,22.86,22.86,16.79,180,155,0.317039855,3.8735,4.995333333
Testing,R3,TRIAE,1.26,22.86,22.86,16.79,180,155,0.341427536,8.551333333,28.50091667
Testing,R1,TRIAE,1.81,33.401,42.418,16.37,201,176,0.365815217,3.954096154,10.09894231
Testing,R2,TRIAE,1.0,33.401,42.418,16.37,201,176,0.365815217,4.054230769,8.345365385
Testing,R3,TRIAE,0.12,33.401,42.418,16.37,201,176,0.390202899,8.538307692,15.58192308
Testing,R4,TRIAE,0.45,33.401,42.418,16.37,201,176,0.487753623,15.42195192,17.26345192
Testing,R1,TRIAE,-0.02,1.397,2.667,7.92,228,203,0.317039855,4.631972222,8.825324074
Testing,R2,TRIAE,0.19,1.397,2.667,7.92,228,203,0.317039855,4.859709877,7.47967284
Testing,R3,TRIAE,-0.7,1.397,2.667,7.92,228,203,0.365815217,6.056018519,9.781743827
Testing,R4,TRIAE,-0.45,1.397,2.667,7.92,228,203,0.463365942,,
Testing,R2,GLYMX,1.09,0.0,24.13,5.31,332,295,0.365815217,3.032125,1.756455357
Testing,R3,GLYMX,0.8,0.0,24.13,5.31,332,295,0.41459058,4.6751875,2.249714286
Testing,R1,GLYMX,1.17,10.16,28.7,5.41,342,305,,3.923770833,2.426229167
Testing,R2,GLYMX,1.76,10.16,28.7,5.41,342,305,,2.780770833,2.450041667
Testing,R3,GLYMX,3.23,10.16,28.7,5.41,342,305,,4.609041667,2.8336875
Testing,R4,GLYMX,0.88,10.16,28.7,5.41,342,305,,3.33375,2.664354167
Testing,R1,GLYMX,0.77,0.0,0.51,17.2,360,323,,3.530203125,4.8180625
Testing,R2,GLYMX,0.1,0.0,0.51,17.2,360,323,,1.906984375,4.645421875
Testing,R3,GLYMX,2.4,0.0,0.51,17.2,360,323,,3.673078125,5.445125
Testing,R4,GLYMX,0.58,0.0,0.51,17.2,360,323,,3.29803125,6.018609375
Testing,R1,GLYMX,-0.58,1.27,1.27,14.54,387,350,0.341427536,10.17709615,3.734288462
Testing,R2,GLYMX,2.43,1.27,1.27,14.54,387,350,0.292652174,6.765192308,4.088423077
Testing,R3,GLYMX,8.16,1.27,1.27,14.54,387,350,0.341427536,7.412403846,4.181230769
Testing,R4,GLYMX,9.52,1.27,1.27,14.54,387,350,0.438978261,7.346461538,3.302
Testing,R1,GLYMX,2.09,0.0,5.08,16.81,400,363,,10.65334615,4.208096154
Testing,R2,GLYMX,0.28,0.0,5.08,16.81,400,363,,7.641980769,4.015153846
Testing,R3,GLYMX,1.8,0.0,5.08,16.81,400,363,,10.37980769,5.851769231
Testing,R4,GLYMX,4.36,0.0,5.08,16.81,400,363,,8.638442308,4.142153846
Testing,R1,GLYMX,4.84,0.0,0.0,16.09,413,376,0.195101449,13.17625,4.503964286
Testing,R2,GLYMX,3.51,0.0,0.0,16.09,413,376,0.243876812,6.195785714,4.290785714
Testing,R3,GLYMX,1.04,0.0,0.0,16.09,413,376,0.268264493,13.73867857,6.377214286
Testing,R4,GLYMX,2.47,0.0,0.0,16.09,413,376,0.341427536,10.14639286,5.120821429
Testing,R1,GLYMX,1.97,2.29,5.33,20.99,429,392,0.195101449,13.45803125,5.33796875
Testing,R2,GLYMX,1.97,2.29,5.33,20.99,429,392,0.146326087,10.35446875,7.794625
Testing,R3,GLYMX,1.13,2.29,5.33,20.99,429,392,0.195101449,15.3908125,6.429375
Testing,R4,GLYMX,20.38,2.29,5.33,20.99,429,392,0.268264493,10.874375,7.18740625
Testing,R1,GLYMX,0.67,0.0,2.03,18.75,443,406,0.121938406,9.714537879,5.584151515
Testing,R2,GLYMX,0.48,0.0,2.03,18.75,443,406,0.097550725,10.73727273,8.529204545
Testing,R3,GLYMX,2.97,0.0,2.03,18.75,443,406,0.121938406,12.57107576,6.670386364
Testing,R1,GLYMX,5.64,5.33,40.13,19.36,465,428,0.317039855,3.512704545,4.525818182
Testing,R2,GLYMX,3.01,5.33,40.13,19.36,465,428,0.341427536,3.244272727,4.655704545
Testing,R3,GLYMX,3.57,5.33,40.13,19.36,465,428,0.365815217,4.358409091,6.416386364
Testing,R4,GLYMX,5.73,5.33,40.13,19.36,465,428,0.41459058,2.620818182,5.740977273
Testing,R1,GLYMX,1.17,0.0,68.58,15.62,477,440,0.365815217,2.03835,3.71475
Testing,R2,GLYMX,1.17,0.0,68.58,15.62,477,440,0.292652174,2.1844,3.76555
Testing,R3,GLYMX,1.07,0.0,68.58,15.62,477,440,0.365815217,3.82905,6.2865
Testing,R4,GLYMX,1.26,0.0,68.58,15.62,477,440,0.487753623,2.4003,4.9403
Testing,R1,GLYMX,1.14,0.0,0.0,15.75,491,454,0.21948913,3.44805,3.77825
Testing,R2,GLYMX,-0.1,0.0,0.0,15.75,491,454,0.146326087,2.379133333,4.33705
Testing,R3,GLYMX,1.05,0.0,0.0,15.75,491,454,0.268264493,3.799416667,6.2738
Testing,R4,GLYMX,0.67,0.0,0.0,15.75,491,454,0.317039855,3.217333333,4.7752
Testing,R1,GLYMX,0.58,5.08,30.73,9.7,512,475,0.41459058,5.344583333,4.074583333
Testing,R2,GLYMX,1.45,5.08,30.73,9.7,512,475,0.341427536,3.481916667,4.41325
Testing,R3,GLYMX,1.74,5.08,30.73,9.7,512,475,0.390202899,4.783666667,5.535083333
Testing,R4,GLYMX,2.33,5.08,30.73,9.7,512,475,0.487753623,4.22275,4.487333333
Testing,R1,GLYMX,1.84,1.52,27.17,8.75,514,477,,5.386916667,4.053416667
Testing,R2,GLYMX,8.9,1.52,27.17,8.75,514,477,,3.611940476,4.322535714
Testing,R4,TRIAE,1.41,0.25,0.5,21.17,689,652,0.41459058,5.059589286,6.270625
Testing,R1,TRIAE,2.35,0.0,1.78,14.55,703,666,0.317039855,6.617607143,18.18216667
Testing,R2,TRIAE,3.38,0.0,1.78,14.55,703,666,0.292652174,6.015869048,17.98410714
Testing,R3,TRIAE,2.44,0.0,1.78,14.55,703,666,0.317039855,8.375952381,19.15583333
Testing,R4,TRIAE,0.28,0.0,1.78,14.55,703,666,0.365815217,7.054547619,16.73678571
Testing,R1,TRIAE,2.29,0.0,19.31,19.41,10,1,0.341427536,10.85396429,25.36371429
Testing,R2,TRIAE,3.15,0.0,19.31,19.41,10,1,0.292652174,11.57967857,28.39810714
Testing,R3,TRIAE,-0.67,0.0,19.31,19.41,10,1,0.317039855,13.21707143,25.89892857
Testing,R4,TRIAE,-0.57,0.0,19.31,19.41,10,1,0.390202899,10.795,22.68764286
Testing,R1,TRIAE,7.6,25.15,85.6,14.2,24,15,0.41459058,13.62528571,14.25121429
Testing,R2,TRIAE,5.78,25.15,85.6,14.2,24,15,0.365815217,14.96785714,22.60146429
Testing,R3,TRIAE,6.16,25.15,85.6,14.2,24,15,0.390202899,12.79071429,12.08767857
Testing,R4,TRIAE,2.02,25.15,85.6,14.2,24,15,0.487753623,10.13732143,11.71575
Testing,R1,TRIAE,2.99,0.0,17.78,22.44,37,28,0.292652174,3.286125,5.304517857
Testing,R2,TRIAE,-0.47,0.0,17.78,22.44,37,28,0.268264493,3.934732143,8.03275
Testing,R3,TRIAE,1.49,0.0,17.78,22.44,37,28,0.268264493,2.492375,6.00075
Testing,R4,TRIAE,3.55,0.0,17.78,22.44,37,28,0.365815217,1.685017857,5.036910714
Testing,R1,TRIAE,5.79,9.65,89.4,19.12,51,42,0.390202899,1.925410714,3.410857143
Testing,R2,TRIAE,1.42,9.65,89.4,19.12,51,42,0.390202899,2.131785714,6.511017857
Testing,R3,TRIAE,1.9,9.65,89.4,19.12,51,42,0.341427536,2.494642857,5.193392857
Testing,R4,TRIAE,1.8,9.65,89.4,19.12,51,42,0.463365942,1.664607143,4.1275
Testing,R1,TRIAE,3.72,31.24,49.27,21.73,65,56,0.390202899,3.229428571,3.038928571
Testing,R2,TRIAE,14.24,31.24,49.27,21.73,65,56,0.365815217,2.789464286,3.689803571
Testing,R3,TRIAE,1.49,31.24,49.27,21.73,65,56,0.41459058,3.707946429,5.1990625
Testing,R4,TRIAE,12.57,31.24,49.27,21.73,65,56,0.512141304,3.161392857,3.416526786
Testing,R1,TRIAE,8.21,19.31,114.55,22.32,97,88,,8.45185,8.50392
Testing,R2,TRIAE,4.43,19.31,114.55,22.32,97,88,,6.222365,5.29844
Testing,R3,TRIAE,5.47,19.31,114.55,22.32,97,88,,10.987405,8.29691
Testing,R4,TRIAE,9.71,19.31,114.55,22.32,97,88,,13.625195,6.21411
Testing,R1,TRIAE,5.62,10.16,28.96,20.51,155,146,0.390202899,19.66232143,4.336142857
Testing,R2,TRIAE,14.34,10.16,28.96,20.51,155,146,0.365815217,9.701892857,5.261428571
Testing,R3,TRIAE,3.75,10.16,28.96,20.51,155,146,0.365815217,21.56278571,6.218464286
Testing,R4,TRIAE,56.24,10.16,28.96,20.51,155,146,0.487753623,20.77810714,5.361214286
Testing,R1,TRIAE,3.77,2.04,4.06,13.95,170,161,0.292652174,19.58408036,5.741080357
Testing,R2,TRIAE,0.87,2.04,4.06,13.95,170,161,0.268264493,14.77055357,6.843258929
Testing,R3,TRIAE,2.13,2.04,4.06,13.95,170,161,0.341427536,,7.361464286
Testing,R4,TRIAE,3.19,2.04,4.06,13.95,170,161,0.41459058,,6.6675
Testing,R1,TRIAE,0.4,1.01,3.29,4.69,198,189,0.317039855,,3.838396127
Testing,R2,TRIAE,0.8,1.01,3.29,4.69,198,189,0.341427536,6.777730634,4.566857394
Testing,R3,TRIAE,-0.3,1.01,3.29,4.69,198,189,0.341427536,12.3427007,9.122088028
Testing,R4,TRIAE,-0.3,1.01,3.29,4.69,198,189,0.463365942,14.83172183,5.043107394
Testing,R1,GLYMX,1.88,0.0,35.81,5.51,328,288,0.390202899,4.118428571,3.515178571
Testing,R2,GLYMX,0.59,0.0,35.81,5.51,328,288,0.292652174,5.120821429,4.685392857
Testing,R3,GLYMX,1.88,0.0,35.81,5.51,328,288,0.365815217,7.529285714,6.252482143
Testing,R4,GLYMX,-0.5,0.0,35.81,5.51,328,288,0.487753623,5.540375,2.821214286
Testing,R1,GLYMX,0.6,0.25,0.5,5.92,342,302,0.317039855,4.737553571,4.556125
Testing,R2,GLYMX,-0.3,0.25,0.5,5.92,342,302,0.292652174,3.984625,4.458607143
Testing,R3,GLYMX,-0.4,0.25,0.5,5.92,342,302,0.341427536,5.93725,5.669642857
Testing,R4,GLYMX,0.4,0.25,0.5,5.92,342,302,0.41459058,5.535839286,3.993696429
Testing,R1,GLYMX,1.36,2.79,16.51,9.17,356,316,0.390202899,4.281920455,5.058352273
Testing,R2,GLYMX,0.19,2.79,16.51,9.17,356,316,0.317039855,3.864840909,4.3815
Testing,R3,GLYMX,2.62,2.79,16.51,9.17,356,316,0.365815217,6.129193182,5.274829545
Testing,R4,GLYMX,0.48,2.79,16.51,9.17,356,316,0.487753623,6.627090909,5.729431818
Testing,R1,GLYMX,0.29,0.0,1.27,17.49,378,338,0.292652174,10.62944643,5.322660714
Testing,R2,GLYMX,-0.39,0.0,1.27,17.49,378,338,0.292652174,11.03085714,7.71525
Testing,R3,GLYMX,2.33,0.0,1.27,17.49,378,338,0.317039855,11.18960714,5.377089286
Testing,R4,GLYMX,2.04,0.0,1.27,17.49,378,338,0.41459058,12.05139286,7.726589286
Testing,R1,GLYMX,8.74,14.48,18.54,9.47,392,352,0.438978261,,6.816480769
Testing,R2,GLYMX,0.68,14.48,18.54,9.47,392,352,0.390202899,,6.850673077
Testing,R3,GLYMX,4.76,14.48,18.54,9.47,392,352,0.487753623,,5.929923077
Testing,R4,GLYMX,1.26,14.48,18.54,9.47,392,352,0.512141304,,7.629769231
Testing,R1,GLYMX,0.58,0.0,0.0,19.22,405,365,0.292652174,,7.15645
Testing,R2,GLYMX,0.96,0.0,0.0,19.22,405,365,0.292652174,,7.77875
Testing,R3,GLYMX,1.73,0.0,0.0,19.22,405,365,0.268264493,,7.1755
Testing,R4,GLYMX,1.25,0.0,0.0,19.22,405,365,0.365815217,,10.5664
Testing,R1,GLYMX,6.32,0.0,1.52,27.11,419,379,0.121938406,,8.311173077
Testing,R2,GLYMX,2.97,0.0,1.52,27.11,419,379,0.292652174,,9.439519231
Testing,R3,GLYMX,2.32,0.0,1.52,27.11,419,379,0.195101449,,7.903307692
Testing,R4,GLYMX,-2.32,0.0,1.52,27.11,419,379,0.243876812,,9.310076923
Testing,R1,GLYMX,0.38,0.0,6.1,23.76,433,393,0.073163043,,8.375196429
Testing,R2,GLYMX,1.72,0.0,6.1,23.76,433,393,0.024387681,,10.97642857
Testing,R3,GLYMX,1.72,0.0,6.1,23.76,433,393,0.024387681,,5.594803571
Testing,R4,GLYMX,1.62,0.0,6.1,23.76,433,393,0.097550725,,12.43692857
Testing,R1,GLYMX,-0.19,0.0,0.51,23.76,460,420,0.073163043,12.45507143,4.599214286
Testing,R2,GLYMX,-0.37,0.0,0.51,23.76,460,420,0.073163043,18.24717857,5.465535714
Testing,R3,GLYMX,2.33,0.0,0.51,23.76,460,420,0.048775362,17.25839286,11.65678571
Testing,R4,GLYMX,9.9,0.0,0.51,23.76,460,420,0.073163043,,7.211785714
Testing,R1,GLYMX,1.25,0.0,12.7,20.31,475,435,0.195101449,7.307035714,3.329214286
Testing,R2,GLYMX,1.05,0.0,12.7,20.31,475,435,0.195101449,7.896678571,4.830535714
Testing,R3,GLYMX,2.11,0.0,12.7,20.31,475,435,0.195101449,14.42810714,17.04521429
Testing,R4,GLYMX,1.15,0.0,12.7,20.31,475,435,0.21948913,5.261428571,5.415642857
Testing,R1,GLYMX,1.03,0.0,4.07,20.07,496,456,0.097550725,4.429125,5.363482143
Testing,R2,GLYMX,1.12,0.0,4.07,20.07,496,456,0.146326087,4.494892857,13.02203571
Testing,R3,GLYMX,31.58,0.0,4.07,20.07,496,456,0.146326087,,
Testing,R4,GLYMX,0.28,0.0,4.07,20.07,496,456,0.170713768,9.622517857,8.218714286
Testing,R1,GLYMX,0.29,0.0,21.99,13.16,510,470,,5.012055,3.794125
Testing,R2,GLYMX,-0.19,0.0,21.99,13.16,510,470,,4.85902,3.206115
Testing,R3,GLYMX,8.7,0.0,21.99,13.16,510,470,,6.689725,5.260975
Testing,R4,GLYMX,0.87,0.0,21.99,13.16,510,470,,6.28142,6.778625
Testing,R1,GLYMX,1.02,9.91,9.91,-0.92,558,518,0.390202899,5.927381757,3.0718125
Testing,R2,GLYMX,0.82,9.91,9.91,-0.92,558,518,0.341427536,5.853369932,4.199581081
Testing,R3,GLYMX,0.61,9.91,9.91,-0.92,558,518,0.390202899,8.00679223,5.117327703
Testing,R4,GLYMX,0.0,9.91,9.91,-0.92,558,518,0.438978261,6.678440878,4.543682432
Testing,R1,TRIAE,1.89,4.06,8.63,3.19,633,593,,5.187263514,4.85775
Testing,R2,TRIAE,-1.39,4.06,8.63,3.19,633,593,,4.324864865,4.843162162
Testing,R3,TRIAE,4.78,4.06,8.63,3.19,633,593,,6.059959459,5.535655405
Testing,R1,TRIAE,2.87,6.61,11.69,-5.58,657,617,,4.950425676,5.42925
Testing,R2,TRIAE,1.74,6.61,11.69,-5.58,657,617,,3.835743243,5.049108108
Testing,R3,TRIAE,2.77,6.61,11.69,-5.58,657,617,,5.436972973,5.66952027
Testing,R4,TRIAE,1.54,6.61,11.69,-5.58,657,617,,4.618337838,4.883493243
Testing,R1,TRIAE,0.98,4.83,5.08,7.01,704,664,0.390202899,4.486618243,6.5484375
Testing,R2,TRIAE,0.79,4.83,5.08,7.01,704,664,0.292652174,2.877880068,5.452418919
Testing,R3,TRIAE,0.69,4.83,5.08,7.01,704,664,0.390202899,4.21695777,5.931672297
Testing,R4,TRIAE,-0.1,4.83,5.08,7.01,704,664,0.438978261,3.640309122,5.044817568
Testing,R1,TRIAE,1.66,0.0,74.42,11.01,718,678,0.365815217,1.558017857,3.683
Testing,R2,TRIAE,0.78,0.0,74.42,11.01,718,678,0.341427536,1.383392857,4.488089286
Testing,R3,TRIAE,1.75,0.0,74.42,11.01,718,678,0.365815217,2.716892857,5.966732143
Testing,R4,TRIAE,-0.1,0.0,74.42,11.01,718,678,0.438978261,2.646589286,8.055428571
Testing,R1,TRIAE,-2.32,0.0,0.0,18.13,6,6,0.292652174,23.68761667,39.2176
Testing,R2,TRIAE,4.15,0.0,0.0,18.13,6,6,0.243876812,13.26938333,26.0858
Testing,R3,TRIAE,-0.39,0.0,0.0,18.13,6,6,0.317039855,15.83266667,23.52675
Testing,R4,TRIAE,4.64,0.0,0.0,18.13,6,6,0.390202899,19.63208333,28.87345
Testing,R1,TRIAE,20.11,0.25,0.25,21.88,19,19,,23.71513333,14.53515
Testing,R2,TRIAE,21.81,0.25,0.25,21.88,19,19,,16.13111667,18.4912
Testing,R3,TRIAE,5.95,0.25,0.25,21.88,19,19,,19.82258333,15.6845
Testing,R4,TRIAE,79.68,0.25,0.25,21.88,19,19,,21.42066667,17.48155
Testing,R1,TRIAE,0.97,0.0,43.94,16.58,48,48,0.317039855,2.798535714,5.846535714
Testing,R2,TRIAE,3.0,0.0,43.94,16.58,48,48,0.292652174,2.680607143,5.483678571
Testing,R3,TRIAE,0.87,0.0,43.94,16.58,48,48,0.341427536,2.871107143,4.957535714
Testing,R4,TRIAE,-1.55,0.0,43.94,16.58,48,48,0.463365942,2.766785714,5.569857143
Testing,R1,TRIAE,-1.05,2.79,48.76,16.92,61,61,0.317039855,2.898321429,5.471583333
Testing,R2,TRIAE,4.88,2.79,48.76,16.92,61,61,0.317039855,2.143880952,5.436809524
Testing,R3,TRIAE,-0.67,2.79,48.76,16.92,61,61,0.390202899,2.930071429,7.122583333
Testing,R4,TRIAE,0.96,2.79,48.76,16.92,61,61,0.463365942,2.69572619,8.648095238
Testing,R1,TRIAE,0.09,0.0,0.25,27.75,75,75,0.21948913,6.581321429,5.17525
Testing,R2,TRIAE,0.92,0.0,0.25,27.75,75,75,0.146326087,4.154714286,5.542642857
Testing,R3,TRIAE,1.38,0.0,0.25,27.75,75,75,0.268264493,7.946571429,7.71525
Testing,R4,TRIAE,0.92,0.0,0.25,27.75,75,75,0.292652174,6.653892857,7.928428571
Testing,R1,TRIAE,1.56,0.0,49.27,15.17,105,105,0.365815217,7.710714286,5.837464286
Testing,R2,TRIAE,1.36,0.0,49.27,15.17,105,105,0.341427536,4.431392857,5.220607143
Testing,R3,TRIAE,5.25,0.0,49.27,15.17,105,105,0.390202899,9.416142857,7.424964286
Testing,R4,TRIAE,0.88,0.0,49.27,15.17,105,105,0.41459058,9.860642857,7.361464286
Testing,R1,TRIAE,1.51,0.0,4.32,18.57,140,140,0.292652174,7.965848214,6.682241071
Testing,R2,TRIAE,1.04,0.0,4.32,18.57,140,140,0.268264493,4.086678571,4.907642857
Testing,R3,TRIAE,1.79,0.0,4.32,18.57,140,140,0.317039855,9.339035714,6.689044643
Testing,R4,TRIAE,0.76,0.0,4.32,18.57,140,140,0.341427536,12.50723214,6.880678571
Testing,R1,TRIAE,2.31,3.81,8.13,10.81,167,167,0.365815217,14.42873276,4.979275862
Testing,R2,TRIAE,1.15,3.81,8.13,10.81,167,167,0.341427536,7.424025862,6.44087069
Testing,R3,TRIAE,2.02,3.81,8.13,10.81,167,167,0.341427536,15.37794828,6.731
Testing,R4,TRIAE,1.64,3.81,8.13,10.81,167,167,0.390202899,17.0617931,5.803681034
Testing,R1,TRIAE,0.99,0.0,8.13,5.64,197,197,0.317039855,5.624730392,5.429872549
Testing,R2,TRIAE,-0.2,0.0,8.13,5.64,197,197,0.341427536,3.504328431,7.239
Testing,R3,TRIAE,0.3,0.0,8.13,5.64,197,197,0.365815217,3.636931373,8.434294118
Testing,R4,TRIAE,0.4,0.0,8.13,5.64,197,197,0.341427536,7.376583333,6.645088235
